ezloophw-py logger started on:,2026-3-5_141727,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
51512948,61.772000,135.717854,135.717854,1166.05,1028.56,1166.73,1030.39,0.02,0.0,1398.86,649.5543377760770,673.123357951397,0.5676239654438190,487.8966133696010,386.9853229945550,54.63836033010650,239.48858474107800,326.7289450002710,100.98063684525400,29.464890128379800,17.43532815533400
51513048,61.872000,135.336157,135.336157,1165.27,1028.52,1165.67,1030.55,0.02,0.0,1397.34,649.5951940157400,673.1354221982580,0.5458237795104860,487.7451044952720,387.1200208175300,54.6790646265042,239.12576830659200,327.54152135940100,101.13858268245300,29.50460709361270,17.514696330483500
51513148,61.972000,134.952040,134.952040,1165.5,1028.55,1165.98,1030.54,0.02,0.01,1396.74,649.5835462649640,673.1276893681810,0.5441287183671380,487.2057004648390,387.5350430205500,54.664089088868200,238.70951756587600,327.7451342508090,100.91375501984200,29.621023977471900,17.229341582814600
51513248,62.072000,134.564933,134.564933,1165.68,1028.48,1165.62,1030.44,0.02,0.01,1397.27,649.5532035417270,673.151526603113,0.5797686393917620,487.5544286990450,387.2797111549800,54.772263271566000,238.91248053274200,327.13719732126300,101.09598783566200,29.53950227980510,17.323238597599600
51513348,62.172000,134.174762,134.174762,1165.13,1028.49,1164.83,1030.38,0.02,0.01,1397.96,649.5603369330140,673.1237920094890,0.5751228725584060,487.875026503637,387.0370330097500,54.576107588728800,239.45486239902000,325.79975628407900,100.50069940829700,29.47347540603450,17.20532864123360
51513449,62.272000,133.778213,133.778213,1164.67,1028.51,1165.16,1030.6,0.02,0.0,1397.33,649.6215419239610,673.115077367912,0.519743834694754,489.5998376878680,385.6462050754150,54.02645002865870,241.69644757142000,320.7163897657650,99.86136279236820,29.102827617360900,17.11735966775170
51513548,62.372000,133.389045,133.389045,1164.95,1028.59,1165.14,1030.43,0.02,0.0,1397.5,649.5907380154910,673.1143345300920,0.5327067383111270,490.0244686804480,385.2949117360600,53.81466291546290,242.3420178534070,319.06339454628500,99.37510358586380,29.003861370511600,17.021374336100600
51513649,62.471000,132.989536,132.989536,1163.08,1028.52,1163.58,1030.45,0.03,0.0,1398.14,649.5708826013450,673.0957653342740,0.6208397648389290,491.23236104069300,384.3248195905660,53.3908551633023,243.87631961343700,316.18144452174300,98.87883981605440,28.736784225091800,17.124242017344100
51513748,62.572000,132.588992,132.588992,1162.5,1028.57,1162.78,1030.42,0.03,0.01,1396.77,649.5816752096380,673.104800650753,0.5726142889312910,491.2222916318520,384.29015329243900,53.3456965149033,244.05082963516900,315.62683370258000,98.56359227365640,28.73631133401120,17.002280688760000
51513848,62.671000,132.185594,132.185594,1162.54,1028.61,1162.96,1030.57,0.04,0.01,1396.33,649.6197764069690,673.1415652705810,0.4875660855040040,490.65892582064800,384.7466247858680,53.416940369244800,243.37577853402100,315.64790756044200,98.29806625393140,28.863182000326100,16.661595071336000
51513948,62.772000,131.781464,131.781464,1162.67,1028.47,1162.85,1030.49,0.05,0.0,1396.88,649.5759969370390,673.1192707839990,0.5659992992045520,490.54524753519900,384.81995255848400,53.416052295174600,243.29863256979800,315.56581890096100,98.51655718087650,28.881867042587700,16.58862989034610
51514049,62.872000,131.372595,131.372595,1162.04,1028.46,1161.4,1030.5,0.05,0.0,1397.66,649.5706323103430,673.1076069417040,0.578385854692077,491.01702184414700,384.4218649843290,53.27603051544570,243.9073584835140,314.473464824416,98.42037662617120,28.77671907930920,16.641535652645300
51514149,62.972000,130.961191,130.961191,1161.9,1028.51,1161.88,1030.65,0.06,0.01,1396.51,649.5768115779710,673.0948069290330,0.589943946832284,491.2811708558800,384.22977230182500,53.26346873303820,244.26104167093600,313.601482586678,97.86480422001350,28.722375454936700,16.598893652465100
51514248,63.073000,130.547835,130.547835,1162.01,1028.44,1162.06,1030.58,0.06,0.01,1397.18,649.6276192920070,673.0905343355510,0.5755718788636820,492.017944115837,383.5967343868700,52.909347463827000,245.39479081603700,310.82134349538200,97.06900837411630,28.565284770641000,16.42876335406310
51514348,63.172000,130.130564,130.130564,1162.09,1028.39,1161.99,1030.63,0.06,0.01,1397.92,649.5764654605020,673.0977821097370,0.5426095079684980,492.47365561562100,383.2293100285900,52.85312739450630,245.8836910226540,310.2490939910130,97.29440556446740,28.4567910046809,16.59988899064230
51514449,63.272000,129.712240,129.712240,1159.73,1028.45,1160.3,1030.48,0.07,0.01,1398.47,649.5775713500530,673.1055601996290,0.5581167055091690,492.9695033717060,382.86901543632100,52.476683026492600,246.6037053593160,308.35703185873300,97.02496318973560,28.35075312902840,16.470840496487400
51514548,63.371000,129.287002,129.287002,1159.4,1028.5,1159.65,1030.55,0.07,0.01,1396.74,649.5765389833940,673.0801692811590,0.590239667378396,493.1722975102480,382.7816648639720,52.545125384199300,246.71031040284500,308.5126923429360,97.09763192346710,28.314472834286200,16.6013740830495
51514649,63.472000,128.864043,128.864043,1159.44,1028.48,1159.82,1030.45,0.08,0.01,1396.56,649.6289182044800,673.1253492102510,0.462024858131482,492.45898864581300,383.21112661944200,52.599492904870800,246.41802631809300,307.8929902377150,96.65293716649120,28.463255941103000,16.0530744066019
51514749,63.573000,128.437110,128.437110,1159.64,1028.46,1159.43,1030.52,0.08,0.0,1397.3,649.5896125843960,673.1036764068270,0.5357260219386480,492.79825295825600,383.0755826209420,52.581307952857200,246.59040826086700,307.65427698595000,96.48281048878150,28.395987866497000,16.17652926392450
51514849,63.672000,128.008123,128.008123,1159.7,1028.43,1159.56,1030.51,0.09,0.0,1397.92,649.5765119040330,673.0768191578690,0.5746250808235510,493.96801483620000,382.08354500287400,52.19338466173510,248.34149755378700,304.0969422484140,95.79313155861830,28.13561970416070,16.114078403869300
51514949,63.772000,127.576328,127.576328,1159.65,1028.44,1159.54,1030.62,0.1,0.0,1398.4,649.6332885169160,673.0795266773410,0.5495792105624500,494.6711029786960,381.5961865822110,51.93767048271000,249.1130464079560,302.9693238918290,95.68958135789160,27.99658939778240,16.251930471691800
51515049,63.873000,127.141069,127.141069,1157.27,1028.32,1157.68,1030.32,0.1,0.0,1398.88,649.5784857490460,673.0591095220720,0.5627285492458750,495.66953559663700,380.7783295001280,51.447496665290000,250.59091960497500,299.6644686007240,95.04778555206360,27.77035333277840,16.146258594794400
51515150,63.973000,126.704254,126.704254,1156.58,1028.5,1156.43,1030.52,0.1,0.0,1397.56,649.5869657627970,673.067460661006,0.5661024164880790,495.9260150794410,380.64483132016800,51.50316176356270,250.7969874373350,299.70823066061300,95.16876351703900,27.720829694725700,16.28617217413630
51515250,64.073000,126.264280,126.264280,1156.72,1028.47,1156.9,1030.52,0.1,0.0,1396.94,649.631069966802,673.0665298371220,0.5357547792915700,495.0765176775300,381.2517903685070,51.632082920066800,250.27495120319400,299.23968111642600,94.66662787302290,27.90714590261660,15.6641044237034
51515349,64.173000,125.821200,125.821200,1156.61,1028.49,1156.7,1030.49,0.1,0.0,1397.21,649.6082832795400,673.0739243788090,0.5300819931977980,495.26200800438500,381.1726590967700,51.73052078508680,250.3061222433740,299.1675162715990,94.586970767229,27.868181219305500,15.75437203738180
51515450,64.273000,125.376984,125.376984,1156.71,1028.48,1155.73,1030.55,0.1,0.0,1396.84,649.6453693752960,673.0709791195190,0.4965633581517640,496.2083743474390,380.4247129968440,51.3416505300525,251.7534471777060,296.46483150670100,94.11542438587260,27.668415441392200,15.707749931089900
51515549,64.373000,124.928748,124.928748,1156.65,1028.47,1155.89,1030.52,0.1,0.0,1397.4,649.6155442375540,673.0627208806330,0.5361890117531750,496.79071029903100,380.03326953207600,51.08290676469070,252.46863434160600,295.3369296280510,93.70069540717720,27.543574326013300,15.793539482096300
51515649,64.473000,124.478750,124.478750,1156.5,1028.48,1155.98,1030.56,0.1,0.0,1397.51,649.5950570886720,673.0614549922670,0.5497041611972800,497.8404740715730,379.09391893797900,50.690902867844500,254.22025321685500,291.2093414724850,92.98595911071740,27.304097348556100,15.55519133101050
51515750,64.574000,124.026611,124.026611,1153.96,1028.46,1154.51,1030.52,0.11,0.0,1398.08,649.5974888540370,673.0461609671050,0.5486959878471750,498.3596552743220,378.8453116890540,50.51317833835200,254.80289244452000,290.76045942120100,93.00080429083970,27.206028763138700,15.704888278343900
51515849,64.674000,123.571976,123.571976,1153.39,1028.38,1153.95,1030.49,0.11,0.0,1396.53,649.5810070829850,673.0468355177370,0.5835327484836330,498.2877558339060,378.9306201733060,50.47828246233420,254.87741059240200,290.4945359015830,92.73461792849540,27.221269746022100,15.590315558933000
51515949,64.773000,123.113588,123.113588,1153.58,1028.4,1153.74,1030.49,0.11,0.0,1396.32,649.6442930800290,673.0651407699700,0.5088812367997760,498.16981451467800,379.00171970316400,50.592056517153000,254.57056002932200,290.7915335988830,92.69095206572830,27.253366907733800,15.587342399922700
51516049,64.874000,122.652673,122.652673,1153.86,1028.4,1153.99,1030.54,0.11,0.0,1397.16,649.5864295760300,673.0328653967660,0.5565438009352640,498.1814574921360,378.9715407083900,50.58612578050890,254.90030595298900,289.79872934795800,92.30107999871970,27.24282922966920,15.384324033902800
51516149,64.974000,122.192391,122.192391,1153.83,1028.37,1153.5,1030.54,0.12,0.0,1397.74,649.5885533600330,673.0440584129620,0.535167251089905,498.6542979285030,378.605676845015,50.4536023116006,255.48556466742100,288.9743608171660,92.28518841774370,27.14046939393060,15.485315587328900
51516249,65.073000,121.715800,121.715800,1151.77,1028.36,1152.06,1030.53,0.12,0.01,1398.35,649.6000627566700,673.0342995496150,0.5481348371168690,500.26166823412700,377.426995342996,49.87490009626790,257.8377711065690,284.6065603097570,91.5475332773516,26.802532516977600,15.443849459611300
51516350,65.174000,121.260001,121.260001,1151.24,1028.44,1151.17,1030.49,0.11,0.01,1396.85,649.6138266757620,673.0246417819970,0.535863727781904,500.6521628278450,377.15822793483300,49.685541654015500,258.5030125059170,283.26367758108700,91.12578798620570,26.724161553552400,15.357624142203700
51516450,65.274000,120.785590,120.785590,1151.19,1028.59,1151.47,1030.53,0.11,0.0,1396.43,649.6078904008880,673.0369938743350,0.5261842915320930,501.3001384425820,376.6592269932630,49.345591421937900,259.63141882475000,280.5736804805380,90.56178326979950,26.583431966634800,15.150764012201600
51516550,65.373000,120.318575,120.318575,1151.02,1028.43,1151.0,1030.44,0.11,0.0,1397.27,649.6453084293870,673.0300986632740,0.5071432345274340,501.19221845440900,376.59281100140700,49.23634554126820,260.0590987753230,279.3409807062650,90.25127013606990,26.6012909490826,14.832616660783200
51516650,65.473000,119.844189,119.844189,1149.89,1028.45,1149.37,1030.51,0.11,0.0,1396.72,649.6465475319100,673.0417723623120,0.5255291991009040,502.30507847609200,375.98543948698600,49.048011784420000,261.42866643992500,277.6663970135290,89.89782970489390,26.381648007221500,15.03278919995900
51516750,65.573000,119.369456,119.369456,1150.22,1028.57,1149.81,1030.53,0.11,0.0,1396.79,649.6066378827000,673.003463793798,0.5296856296000170,502.1575363206890,375.9616473694000,48.93438052361290,261.74271469256900,276.3644737645750,89.43291801431900,26.399421735246600,14.698289619959500
51516850,65.673000,118.890696,118.890696,1149.6,1028.49,1149.97,1030.56,0.11,0.0,1397.64,649.639240926721,673.037387132679,0.5183247565313090,502.65740282159600,375.64948790416100,48.83644831177800,262.3331398959860,274.9503485785630,89.16914798852530,26.300554899959600,14.664542375646100
51516951,65.774000,118.409072,118.409072,1149.62,1028.54,1149.89,1030.57,0.11,0.0,1398.13,649.6402840019160,673.0313694743470,0.5297471208059260,502.76843983831100,375.5730456254350,48.80630838263080,262.67296700326500,274.3223511664330,88.9947088117515,26.27813494539200,14.57808423242860
51517050,65.874000,117.924777,117.924777,1149.72,1028.38,1149.75,1030.53,0.11,0.0,1398.72,649.6035518840490,672.9966490588910,0.510937164460239,503.1953579188690,375.24338175280900,48.47378043139750,263.34019484025900,273.4192445726660,88.78065228465840,26.183796881317400,14.630046026650300
51517150,65.974000,117.438576,117.438576,1149.64,1028.41,1149.75,1030.48,0.12,0.0,1399.03,649.6078685436540,673.0060719999970,0.5222245821994330,503.37843120143800,375.1528667184430,48.57893739634250,263.4960229668990,272.97326336857900,88.73493637404290,26.148482909737700,14.631112423258700
51517250,66.074000,116.949476,116.949476,1147.12,1028.32,1147.69,1030.38,0.12,0.0,1399.55,649.6166555319130,672.9993111950860,0.5315928294588650,503.5752579527590,374.9806783821050,48.30502690588850,263.99733552191300,272.1567144057020,90.36116706342840,26.106755838416000,14.558060389138100
51517351,66.174000,116.458061,116.458061,1146.51,1028.51,1146.7,1030.42,0.12,0.0,1397.49,649.6194510125200,673.0112766121730,0.5081579260995130,503.6791420031590,374.9336371612380,48.47555995537090,264.0517124513900,272.21741136535500,88.56182646210320,26.095858159416900,14.605904540716100
51517450,66.274000,115.964682,115.964682,1146.88,1028.39,1147.07,1030.53,0.12,0.0,1397.77,649.6102087189950,672.9997626310350,0.5368788436530010,503.2882043612440,375.16213714851300,48.39957803145350,264.06512392743800,271.16675946151400,88.03650600054240,26.164571027633000,14.175244754596200
51517550,66.375000,115.468077,115.468077,1146.06,1028.28,1145.52,1030.55,0.13,0.0,1395.88,649.6244865653200,672.9852123325730,0.5272378168290890,503.55524580822600,374.9757851668490,48.29745132577820,264.5617401763230,270.1228447130540,87.74092313128680,26.10845274899170,14.094728472953300
51517650,66.475000,114.970372,114.970372,1146.79,1028.44,1145.66,1030.49,0.13,0.0,1395.3,649.6214444753860,672.9817307063470,0.5010462132290960,505.5679619402810,373.5627572188130,47.603915292728700,267.61122454145900,265.4135852147220,86.85461014457250,25.692888134853900,14.172859465565600
51517750,66.574000,114.470318,114.470318,1144.15,1028.32,1145.53,1030.5,0.13,0.0,1396.52,649.6214444753860,672.9817307063470,0.5010462132290960,506.45342474375300,373.03516221557300,47.450597986329300,268.9236695464420,263.47845637284700,86.54722087233460,25.515691149956700,14.207878308998500
51517851,66.674000,113.966787,113.966787,1143.86,1028.42,1144.22,1030.42,0.13,0.0,1395.07,649.6443025150060,673.0003270400170,0.4813066819257860,508.17380419089000,371.80134304679000,46.83704672733970,271.77808529179800,258.8531751044100,85.85462074488260,25.15902891813540,14.14380791597890
51517952,66.775000,113.461811,113.461811,1143.98,1028.49,1144.54,1030.52,0.14,0.0,1395.72,649.6198209363580,672.972809386791,0.5211438900361550,508.4612026401430,371.64747121984700,46.75069964319380,272.33334249448800,258.1687786860970,85.66027898165460,25.09995614223260,14.1320072157515
51518051,66.874000,112.947035,112.947035,1143.31,1028.44,1143.09,1030.45,0.14,0.0,1394.21,649.6529038679630,673.0035868416330,0.4975690469669260,508.76821249617500,371.442067715487,46.62524817014500,273.1887756936620,256.02404120633000,86.58877296128840,25.038307516372900,13.82164891153280
51518152,66.974000,112.444882,112.444882,1143.29,1028.4,1143.98,1030.57,0.14,0.0,1394.14,649.6170160125830,672.974670845283,0.5240133649407100,509.08194883667400,371.2869997988150,46.48033126207800,273.4076061617000,255.925730722358,86.09888017727800,24.98099842274290,13.956514190025900
51518252,67.074000,111.928874,111.928874,1142.65,1028.5,1141.76,1030.38,0.14,0.0,1395.38,649.6413498718390,672.9974693903640,0.48646940205210800,509.07562114052200,371.23124615910600,46.43684721445520,273.8982808837650,255.07802732111200,84.74143397162280,24.97443540675170,13.766533375379200
51518352,67.174000,111.415213,111.415213,1142.81,1028.4,1142.52,1030.52,0.15,0.0,1393.66,649.6413498718390,672.9974693903640,0.48646940205210800,509.14706760286500,371.28221258620800,46.42788337934050,273.87835491803100,255.1520598498060,84.69516363572130,24.96913064796760,13.790495352563900
51518452,67.274000,110.897858,110.897858,1141.08,1028.31,1141.08,1030.39,0.15,0.0,1393.4,649.6240815264310,672.9771420026690,0.5147887629477820,509.1780570552860,371.23516058854600,46.418105551035100,274.270325787906,254.07591111599800,84.22709046409090,24.959657507399000,13.573149938186900
51518553,67.375000,110.377008,110.377008,1140.27,1028.39,1141.89,1030.56,0.15,0.0,1393.17,649.6394844355910,672.9582149354760,0.49318984730840900,509.6311811142390,370.8887016169380,46.132382871213900,275.37491270401700,251.98153378089400,84.91334278478440,24.86757982259860,13.352746437029000
