ezloophw-py logger started on:,2026-3-4_121806,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1040.,1040,1040,1040.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44296018,5.706000,0.000000,0.000000,1040.97,1039.24,1039.7,1040.33,0.0,0.0,0.17,0.13,0.06,0.07,1487.88,649.6352636999180,672.528936761314,0.3412365878916480,650.0955671900110,327.9712456743060,-0.18068436746861300,662.6614559053630,45.86403693527470,-4.363408556765110,-0.07654286138475830,-2.397351746640420
44296118,5.806000,0.000000,0.000000,1040.83,1039.36,1039.74,1040.41,0.0,0.0,0.14,0.11,0.05,0.08,1487.89,649.6489513550500,672.5425081013790,0.35271344230002900,649.6937654247780,327.92398311110500,-0.14149918101914600,661.8426803107320,45.80563276767170,-4.225057633511010,-0.007450722632674240,-2.45091386200089
44296218,5.909000,0.000000,0.000000,1040.82,1039.38,1039.78,1040.39,0.0,0.0,0.14,0.11,0.04,0.08,1487.65,649.6670239325070,672.550058790526,0.32656788015581600,648.1917424986580,327.91804920843000,0.16280094093377500,658.1150802376280,45.76666305920340,-3.8586568011091100,0.24526707065512400,-2.504811385389770
44296318,6.006000,0.000000,0.000000,1040.97,1039.31,1039.72,1040.32,0.0,0.0,0.17,0.12,0.06,0.06,1487.94,649.6274786105540,672.5272133440580,0.349584094060929,647.6605966581930,327.90107994888600,0.34417770521003000,656.7904933362570,45.742351683105400,-3.524714830858390,0.3270001899836980,-2.50729090967616
44296419,6.105000,0.000000,0.000000,1040.91,1039.3,1039.75,1040.4,0.0,0.0,0.15,0.12,0.05,0.08,1488.08,649.6757110399080,672.521939795149,0.24672296580101200,647.6970180312210,327.9040446945960,0.34432888616943800,656.7881192221360,45.72577156051970,-3.606301233103670,0.32897163539650400,-2.503236373754750
44296518,6.205000,0.000000,0.000000,1041.05,1039.24,1039.75,1040.31,0.0,0.0,0.18,0.13,0.05,0.06,1487.99,649.646060259142,672.5143264559890,0.3038434615459130,648.2580948301160,327.9166976165090,0.15438375249947700,657.9014745292070,45.75747282032760,-3.747688335045060,0.23077387799033200,-2.418988552740070
44296619,6.306000,0.000000,0.000000,1040.96,1039.22,1039.84,1040.32,0.0,0.0,0.16,0.13,0.03,0.06,1487.98,649.6362524834150,672.5182972034340,0.36176505928625000,648.2580948301160,327.9166976165090,0.15438375249947700,657.9014745292070,45.75747282032760,-3.747688335045060,0.23077387799033200,-2.418988552740070
44296718,6.406000,0.000000,0.000000,1041.06,1039.27,1039.7,1040.38,0.0,0.0,0.18,0.12,0.06,0.08,1488.04,649.6362524834150,672.5182972034340,0.36176505928625000,648.9138176770710,327.8792302399690,0.09012702238475180,659.6315344253660,45.76130784162290,-4.056034239535570,0.1201036351288290,-2.4158392233969400
44296818,6.506000,0.000000,0.000000,1040.92,1039.27,1039.73,1040.49,0.0,0.0,0.16,0.12,0.05,0.1,1488.05,649.6463282567670,672.536834023048,0.3565000510294070,649.9998913957690,327.94310038221600,-0.26536972627662100,662.2150773110470,45.84999653358690,-4.313120769374860,-0.05878710658340540,-2.3618967227375900
44296918,6.607000,0.000000,0.000000,1040.92,1039.34,1039.82,1040.43,0.0,0.0,0.16,0.11,0.04,0.09,1488.05,649.6463282567670,672.536834023048,0.3565000510294070,649.9998913957690,327.94310038221600,-0.26536972627662100,662.2150773110470,45.84999653358690,-4.313120769374860,-0.05878710658340540,-2.3618967227375900
